year,block,treatment,timing,sqrt_audpc,posterior_predictive_mean,posterior_predictive_median,pi90_low,pi90_high,pi95_low,pi95_high,covered_90,covered_95
2017,V,Ranman,Early,15.796835126062435,13.4360089484911,13.479068550926772,8.888709126472618,17.70869246371748,8.243687696548024,18.37381714738489,True,True
2018,I,Curzate,Early,7.7012985917960615,9.008195443983169,8.979572101879985,5.170320682299484,12.945446348831554,4.397414102845634,13.703211371267853,True,True
2018,II,Curzate,Early,10.085633346498375,10.655842497767855,10.547010646182184,6.415728530993969,14.960260113715456,5.339547210838871,15.830346345268936,True,True
2018,III,Curzate,Early,8.4,8.20383353765372,8.184436249077553,3.9691457736191604,12.513885384026572,2.984895338580126,13.391831238418066,True,True
2018,IV,Curzate,Early,6.9144775652250114,8.152359854533458,8.116345580269282,3.795687263150921,12.293595717190913,3.0646833750223843,13.0543717189059,True,True
2018,V,Curzate,Early,4.1085277168348275,8.101680536935667,8.089373937482485,3.8977332923068926,12.618381535903058,2.964820853075305,13.440935101300076,True,True
2018,I,FungiPhi,Early,10.697663296253065,10.875004051893137,10.831518459102275,6.729128918242176,15.076034984335529,5.808683638999173,15.806222062577051,True,True
2018,II,FungiPhi,Early,10.206370559606388,12.370665703572177,12.374997938493943,8.120672310843494,16.511968000262115,7.2925506861954075,17.293993381259,True,True
2018,III,FungiPhi,Early,11.431972708154966,10.062318787254341,9.977998698662596,5.960047116722636,14.328370636569073,5.33435676053779,15.155509092154226,True,True
2018,IV,FungiPhi,Early,13.009611831257688,9.945444601604517,9.920731871205163,5.727187299048062,14.149731682839432,5.12640464410441,14.81555258909626,True,True
2018,V,FungiPhi,Early,9.297311439335568,9.898930019167581,9.939373319966098,5.828992005072998,13.873620573296936,5.086860584670283,14.637695251540334,True,True
2018,I,Curzate,Late,6.6332495807108,10.352396482861723,10.30504063182203,6.191694614312044,14.479686418576106,5.268361030420553,15.271266957322853,True,True
2018,II,Curzate,Late,12.193030796319674,11.977205021120138,12.039911935019008,7.567357623755238,16.025375600518284,6.811215322742163,16.874413244721367,True,True
2018,III,Curzate,Late,8.608716512930368,9.669040668831741,9.710505326556437,5.535932597845795,13.736617637127978,4.469044870070188,14.430294515608926,True,True
2018,IV,Curzate,Late,10.225458424931373,9.421708998318765,9.418607146161968,5.207119183640666,13.622184355690809,4.444219482591011,14.513353965057735,True,True
2018,V,Curzate,Late,8.373171442171717,9.361641248875632,9.403621917364084,5.020117459087414,13.532448904769524,4.5076542583617565,14.378433221729088,True,True
2018,I,FungiPhi,Late,13.152946437965905,12.363460533772344,12.354396234247867,8.122266031760502,16.41194170859426,7.440183727972496,17.45030649881384,True,True
2018,II,FungiPhi,Late,15.821820375671063,13.667014214834444,13.652717116893164,9.547585559724595,17.844758322452865,8.763681727798032,18.524637760982152,True,True
2018,III,FungiPhi,Late,10.585839598255776,11.418151016956088,11.486501899732119,6.7985935546333796,15.601203473472879,6.1097604115852695,16.49241862098408,True,True
2018,IV,FungiPhi,Late,16.230834852218784,11.38062103658388,11.358207064937613,7.381774361816053,15.44764143734586,6.262795886069844,16.645138274110202,False,True
2018,V,FungiPhi,Late,13.14838393111488,11.122428412070054,11.124101364775534,6.754544152638986,15.383298881305965,5.923882346852462,16.290128164376124,True,True
2018,I,Presidio,Late,20.515603817582363,11.935355989018703,11.966614625463501,7.733696589981326,16.286948262599005,6.897007722574094,16.98893377026818,False,False
2018,II,Presidio,Late,18.150482087261484,13.374926914930455,13.317206762730084,9.154930609193698,17.684334591435622,8.11508806858776,18.280496155247164,False,True
2018,III,Presidio,Late,12.147427711248172,11.237183144752018,11.301115073009168,6.786147484565539,15.571336136049652,6.195252724795565,16.619393829791306,True,True
