scope,treatment,posterior_mean_delta_sqrt_audpc,posterior_sd,q05,q50,q95,prob_late_greater_disease,rhat,raw_paired_mean,raw_paired_sd,n_pairs
product,Curzate,1.411630598383613,0.6304778241653941,0.3910554359691702,1.3948819746002514,2.4812775202554866,0.986875,0.999571848631368,1.6107730589631346,2.093492359714789,18
product,FungiPhi,1.3159302017515029,0.6321311994279384,0.27011087377483345,1.317618421896895,2.353377823241916,0.98,0.9997090372095288,0.9194010599536471,3.3023022451243897,19
product,Presidio,1.7377385231589988,0.6839130004006783,0.6361406494917705,1.728446534806596,2.8783509281558355,0.996875,1.0004384753776252,2.0866306433305373,5.1131453354182845,15
product,Ranman,1.343266003142721,0.6296408855032918,0.28870713207106874,1.3534688448431638,2.346281281773259,0.98,0.9998978867091142,1.2561855533381423,3.6000083677913683,20
product,Revus,0.8446852326301868,0.6432992998342812,-0.22146661186432057,0.8567164782345165,1.8907665151823523,0.9,1.0003004732692509,0.6144185197321577,2.480377748004259,20
